Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
11.6,1.404109,6.51087,6.944689,0.037904,-0.019609,0.071746,0
11.7,1.294038,6.724669,7.25444,-0.014691,-0.144714,-0.215452,0
11.8,1.167817,6.491967,7.532008,0.001161,-0.153052,-0.17092,0
11.9,-0.013639,6.628956,7.197012,0.108764,-0.04838,0.077702,0
12.0,1.317368,6.693921,6.841798,0.085338,0.032009,0.21252,0
12.1,1.050689,6.444709,7.451728,0.047984,-0.023427,0.053481,0
12.2,0.798605,6.516135,7.060262,0.049541,-0.002841,0.131702,0
12.3,1.257727,6.657281,7.17787,0.003627,-0.023594,0.139392,0
12.4,0.803151,6.663891,7.208378,0.067287,0.083444,0.270155,0
12.5,1.253839,6.660063,7.033104,0.135001,0.231609,0.457079,0
12.6,1.355056,6.530611,7.168777,0.086285,0.226264,0.367283,0
12.7,1.544328,6.676693,7.583812,0.081428,0.198989,0.250088,0
12.8,1.514656,6.554061,6.832107,0.033109,0.120371,0.089675,0
12.9,1.377548,6.726823,6.552505,0.072754,0.151678,0.100915,0
13.0,1.430788,6.49424,6.990751,0.15351,0.274462,0.240833,0
13.1,2.098266,6.716892,6.954859,0.032834,0.163864,0.102503,0
13.2,2.35693,6.877092,6.760562,-0.086376,-0.051191,-0.320948,0
13.3,1.488485,7.037441,7.203293,-0.174249,-0.187459,-0.493579,0
13.4,1.138984,6.721339,7.186244,-0.122682,-0.113544,-0.261654,0
13.5,0.518794,6.605088,6.249604,0.054214,0.041119,-0.090256,0
13.6,0.713061,6.715217,6.289415,0.013653,-0.007147,-0.024343,0
13.7,2.365185,6.815596,7.431868,-0.164353,-0.185856,-0.244071,0
13.8,1.282074,6.708637,7.223573,-0.157359,-0.317619,-0.56841,0
13.9,0.817388,6.910831,7.123433,-0.029993,-0.202166,-0.296758,0
14.0,0.370888,6.594141,7.356733,0.044013,0.020861,0.204548,0
14.1,1.746402,6.414081,7.317132,0.061422,0.152778,0.42507,0
14.2,1.607738,6.452964,6.759365,0.008155,0.002627,-0.084085,0
14.3,1.351107,6.677411,7.055357,-0.121654,-0.239764,-0.421069,0
14.4,1.102972,6.678248,7.359126,-0.138605,-0.27272,-0.399047,0
14.5,0.615314,6.660542,7.341539,-0.102503,-0.26371,-0.358303,0
14.6,0.098704,6.701848,7.059574,0.052305,-0.161268,-0.130534,0
14.7,0.325184,6.858428,7.226205,0.118447,0.009224,0.245079,0
14.8,0.319681,6.842276,6.932725,0.183229,0.216399,0.545166,0
14.9,1.361396,6.882835,6.732805,0.179686,0.222507,0.455492,0
15.0,1.255634,7.079286,6.61448,0.056994,0.110841,0.186253,0
15.1,0.562433,6.983453,6.832346,0.101617,0.171164,0.262611,0
15.2,1.651407,7.063612,6.477251,0.085979,0.236466,0.363281,0
15.3,2.075415,6.870871,6.736513,-0.056414,0.066676,-0.043463,0
15.4,1.298705,7.146045,6.479046,-0.108398,-0.054061,-0.257083,0
15.5,1.22357,6.936314,6.704928,-0.112979,-0.156259,-0.339335,0
15.6,0.781017,6.931529,6.98118,-0.060537,-0.040439,-0.121562,0
15.7,1.197309,7.069744,6.498009,-0.016913,-0.006337,-0.07109,0
15.8,1.142214,6.827202,7.345009,-0.107176,-0.121929,-0.243368,0
15.9,0.327099,6.774919,7.096274,-0.001771,-0.085582,-0.102656,0
16.0,0.68004,7.125945,6.594619,0.06634,0.114506,0.246667,1
16.1,1.842952,6.606224,6.583493,0.001405,0.094104,0.114843,1
16.2,1.60702,6.938468,6.5744,-0.104549,-0.083139,-0.315145,1
16.3,0.978664,6.93775,7.043154,-0.146791,-0.235672,-0.521526,1
16.4,0.526421,7.029275,7.085866,-0.125288,-0.238115,-0.415419,1
16.5,0.590668,6.783293,6.945407,-0.027153,-0.117836,-0.161177,1
16.6,1.484747,6.697152,6.918966,-0.074831,-0.103939,-0.155893,1
16.7,1.703211,6.780781,7.198209,-0.123761,-0.273179,-0.548434,1
16.8,0.93356,6.806145,6.681359,-0.15012,-0.367527,-0.672043,1
16.9,0.877268,6.622735,7.827372,-0.133588,-0.403362,-0.686421,1
17.0,0.285224,6.358448,7.524111,-0.077549,-0.343947,-0.45821,1
17.1,0.458943,6.631229,7.219624,0.053695,-0.209588,-0.243735,1
17.2,0.77348,6.352466,7.054878,0.002657,-0.241506,-0.362487,1
17.3,0.529651,6.688777,7.660622,-0.005895,-0.336373,-0.462516,1
17.4,0.187956,6.659106,7.222137,0.010599,-0.338205,-0.415571,1
17.5,-0.131485,6.629195,7.162675,0.10849,-0.20577,-0.120096,1
17.6,0.606461,6.624889,7.236733,0.162826,-0.109772,-0.055405,1
17.7,1.033699,6.629674,7.020781,-0.027367,-0.247156,-0.24343,1
17.8,0.060419,6.935836,7.006065,-0.010629,-0.303966,-0.371009,1
17.9,0.318844,6.612565,7.532127,0.06689,-0.158153,-0.063011,1
18.0,0.163609,6.754639,7.096813,0.054062,-0.112132,-0.018784,1
18.1,0.607777,6.470192,7.34465,0.014508,-0.191323,-0.115117,1
18.2,0.740818,6.596174,7.198089,0.058857,-0.134543,-0.069455,1
18.3,0.949352,6.78102,7.143772,-0.025839,-0.15684,-0.125869,1
18.4,0.557647,6.744889,6.736753,0.022969,-0.202318,-0.250821,1
18.5,0.316571,6.80782,7.314141,0.072418,-0.110506,-0.08604,1
18.6,0.939781,6.73101,6.427839,0.011454,-0.024373,0.074617,1
18.7,1.767817,6.714978,7.719126,-0.089553,-0.198012,-0.35702,1
18.8,-0.077168,7.058827,6.285706,-0.07645,-0.365633,-0.628336,1
18.9,0.274098,6.816195,7.400044,-0.002841,-0.278157,-0.326019,1
19.0,0.32662,6.789395,7.325866,0.035797,-0.12987,-0.034209,1
19.1,1.052842,6.639843,6.982256,0.042089,-0.136528,-0.06857,1
19.2,1.166501,6.969096,6.975317,-0.06805,-0.253601,-0.337289,1
19.3,0.908076,6.836294,7.19447,-0.050473,-0.287106,-0.420848,1
19.4,0.33667,6.514699,7.094719,-0.016921,-0.246942,-0.307937,1
19.5,0.206022,6.877092,7.26114,0.092363,-0.157145,-0.140713,1
19.6,0.814277,6.53767,7.169854,0.079657,-0.140499,-0.099724,1
19.7,0.700379,7.025208,7.289495,-0.052015,-0.196118,-0.166124,1
19.8,0.42688,6.85101,6.639963,0.014661,-0.161116,-0.147371,1
19.9,0.534557,6.796095,6.953662,-0.006048,-0.141171,-0.102442,1
20.0,0.742852,6.806384,6.851967,0.029291,-0.095753,-0.151128,1
20.1,0.847897,6.891568,6.641638,-0.056536,-0.216857,-0.258854,1
20.2,0.592942,6.908199,7.411051,-0.092363,-0.248592,-0.30363,1
20.3,0.535873,6.998887,7.357929,0.016616,-0.210168,-0.199905,1
20.4,0.547957,6.588278,6.978069,0.052504,-0.150334,-0.145661,1
20.5,0.634846,6.585048,7.122984,0.00336,-0.205747,-0.158481,1
20.6,0.484188,6.612685,7.10453,0.053206,-0.125258,-0.063652,1
20.7,0.742852,6.900063,6.842037,0.068661,-0.081887,-0.02025,1
20.8,1.14676,6.77121,7.165068,-0.044837,-0.162918,-0.18778,1
20.9,0.524148,6.719884,6.909993,-0.039645,-0.225592,-0.314046,1
21.0,0.531805,6.953184,7.212805,-0.042364,-0.219697,-0.201219,1
21.1,0.674417,6.841918,7.465128,0.015394,-0.21142,-0.13436,1
21.2,0.247657,6.501778,6.608617,0.015577,-0.17935,-0.031307,1
21.3,0.974238,6.836294,7.232785,0.094348,-0.115973,0.043891,1
21.4,0.822772,6.781619,6.925547,0.089308,-0.040042,0.109436,1
21.5,1.0002,6.498069,6.87793,0.05229,-0.049144,0.09218,1
21.6,0.792503,6.888937,7.21759,0.069516,-0.05678,0.060873,1
21.7,1.096212,6.89088,6.664609,0.090866,0.022296,0.162261,1
21.8,1.132523,7.048179,6.884151,0.045998,0.052076,0.129167,1
21.9,1.271666,6.6676,6.984649,0.001497,-0.013744,0.016157,1
22.0,0.90353,7.008697,6.10409,-0.001772,-0.023427,-0.032162,0
22.1,0.997448,7.243074,6.905088,-0.064904,-0.035125,-0.041478,0
22.2,1.063729,6.943373,6.654679,-0.034819,-0.010721,0.005253,0
22.3,1.1068,6.843952,7.258747,-0.027245,-0.024435,-0.028619,0
22.4,0.9801,6.860222,6.495796,-0.02645,-0.056536,-0.086346,0
22.5,0.578704,6.961917,6.867042,-0.035216,-0.027886,0.015363,0
22.6,0.791187,6.880562,7.222376,0.038149,0.034667,0.137567,0
22.7,0.862493,6.951628,6.327341,-0.012523,0.038393,0.154671,0
22.8,1.525544,6.566743,7.019585,-0.026023,0.053328,0.08436,0
22.9,1.367199,7.185497,7.241579,-0.010881,-0.023213,-0.137178,0
23.0,1.031426,6.991947,6.478806,-0.117286,-0.167316,-0.22993,0
23.1,0.890728,6.718209,7.512984,0.04893,-0.079871,-0.109253,0
23.2,0.873141,6.891688,7.063612,0.153236,0.060079,0.109009,0
23.3,1.104527,6.935955,6.788438,0.093218,0.087384,0.173821,0
23.4,1.817588,6.44088,6.760801,0.003543,0.0748,0.110872,0
23.5,1.170928,6.826962,7.137311,0.027458,0.024312,-0.087445,0
23.6,1.415713,6.812246,6.56447,-0.070647,-0.081551,-0.167011,0
23.7,0.997807,6.641279,7.285666,-0.031643,-0.081642,-0.109559,0
23.8,0.951147,6.814041,7.214001,-0.002841,-0.038026,0.058674,0
23.9,1.250489,6.893124,6.686863,0.045479,0.044074,0.142118,0
24.0,1.444517,6.82418,7.08096,-0.03669,0.024129,0.043371,0
24.1,1.321795,6.800881,6.749076,0.005773,-0.034514,-0.157206,0
24.2,0.698585,7.036095,6.876853,0.013806,-0.044501,-0.080145,0
24.3,0.849931,6.724908,6.836055,0.067195,0.02303,0.088087,0
24.4,0.855434,6.753024,7.003792,0.061575,0.054581,0.164598,0
24.5,1.251446,6.94792,7.34465,0.115576,0.14508,0.195721,0
24.6,1.566342,6.920761,6.938229,0.035827,0.110628,0.108887,0
24.7,1.270828,6.593662,6.690093,0.027947,0.05568,-0.073334,0
24.8,1.345963,7.223932,7.020422,-0.039767,-0.038943,-0.182038,0
24.9,1.010968,6.805905,6.331169,-0.05397,-0.103877,-0.227517,0
25.0,0.793938,7.038488,6.908916,-0.058979,-0.057452,-0.050641,0
25.1,1.088375,6.659106,6.950671,-0.032284,-0.050916,0.047098,0
25.2,1.059303,6.950432,6.769295,-0.019609,-0.032742,-0.002321,0
25.3,1.560599,6.31083,7.649854,-0.032956,-0.033872,-0.003207,0
25.4,0.85005,6.71426,6.921987,-0.007598,-0.062384,-0.025389,0
25.5,0.851127,7.318089,6.506085,0.046426,-0.027611,0.021838,0
25.6,0.871346,6.86094,6.740462,-0.009835,0.029658,0.140927,0
25.7,0.993141,6.982496,6.956055,0.058551,0.106779,0.237168,0
25.8,1.556771,7.011329,6.343014,0.025901,0.157909,0.161635,0
25.9,1.631546,6.809734,6.573204,-0.12202,0.027642,-0.070708,0
26.0,0.969931,7.0477,6.97424,-0.112979,-0.073487,-0.21756,0
26.1,0.796451,7.152745,6.77755,-0.031887,-0.012309,-0.015608,0
26.2,0.723829,6.676693,6.888817,0.03375,0.065088,0.111911,0
26.3,0.942293,7.073782,7.316055,0.012401,0.059712,0.080879,0
26.4,1.230748,6.80447,6.749435,0.041203,0.036316,0.032864,0
26.5,1.244986,6.897909,6.81117,0.00452,0.035277,0.009316,0
26.6,1.015514,6.799804,6.825168,-0.04163,0.022144,0.029047,0
26.7,1.503291,6.927969,7.084101,-0.042455,-0.02096,-0.04738,0
26.8,1.562154,6.693323,6.682795,-0.05846,-0.099327,-0.185092,0
26.9,0.515534,6.916095,7.285188,-0.064721,-0.116919,-0.131183,0
27.0,0.841077,6.547241,7.180741,0.074801,-0.002169,0.148532,0
27.1,1.55366,6.868956,6.803393,0.103389,0.102656,0.221102,0
27.2,1.583809,6.967062,6.906045,0.015211,0.087873,0.084666,0
27.3,1.112902,6.7346,6.902336,-0.019212,-0.000519,-0.071471,0
27.4,1.037408,6.896953,7.026643,-0.026023,0.012401,-0.001527,0
27.5,0.9533,6.961319,6.689136,0.063194,0.090011,0.14673,0
27.6,1.269512,6.957371,6.737112,0.014691,0.156045,0.168446,0
27.7,1.592663,6.971249,6.77779,0.000275,0.064141,-0.126205,0
27.8,1.28028,7.056075,6.71426,-0.036102,-0.004551,-0.195018,0
27.9,1.020987,6.999904,7.417152,0.03417,0.007712,-0.166728,0
28.0,0.941815,6.920641,6.608617,0.009285,-0.035461,-0.241108,0
28.1,0.665205,6.886304,6.855317,-0.027856,-0.099418,-0.174096,0
28.2,0.928894,6.954978,7.043872,0.029199,-0.010568,-0.027519,0
28.3,1.013958,6.891569,6.433941,-0.015852,-0.017501,-0.034666,0
28.4,1.28674,6.929614,7.486783,-0.057544,-0.086224,-0.178281,0
28.5,0.721316,6.627879,6.502615,-0.075442,-0.191873,-0.249996,0
28.6,0.839522,6.953184,7.181698,-0.013073,-0.149906,-0.097524,0
28.7,0.757807,6.559206,6.908677,-0.004062,-0.070616,0.077183,0
28.8,1.047578,6.83438,7.375517,-0.024038,-0.024343,0.134268,0
28.9,0.888934,6.576075,6.918608,0.018601,-0.035308,0.103816,0
29.0,1.441197,6.856035,6.982257,0.032437,-0.010415,0.062736,0
29.1,0.651805,6.802675,6.592466,0.069761,0.025259,0.061789,0
29.2,0.959672,6.938288,7.163363,0.056658,0.060399,0.147104,0
29.3,1.184208,7.256474,6.390153,0.103725,0.085551,0.097708,0
29.4,1.442992,6.744171,6.953064,-0.037568,0.011729,-0.027642,0
29.5,0.957249,7.253363,7.049495,0.006445,-0.000611,-0.051832,0
29.6,1.034298,7.014679,6.90449,0.067837,0.086315,0.064049,0
29.7,1.461297,6.393263,7.100582,0.02474,0.015821,-0.043555,0
29.8,1.056551,6.988239,7.188637,-0.033934,-0.050549,-0.153083,0
29.9,0.878405,7.080602,6.561,-0.010843,-0.047983,-0.081184,0
30.0,0.933321,6.619385,6.932725,0.020739,0.022633,0.037751,0
