Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
25.857,-1.428515,8.566305,2.654238,0.085063,0.201127,0.222660,0
25.879,-1.300499,7.801200,6.755537,-0.312457,0.116370,0.227853,0
25.898,-1.517050,7.793423,5.764908,-0.069639,0.157909,0.212276,0
25.920,-0.559322,6.696912,5.090132,0.043830,0.148746,0.176082,0
25.941,-1.328017,11.480763,3.933800,-0.003360,0.095753,0.084452,0
25.961,-1.188036,7.291529,3.827320,-0.054978,0.062155,0.107207,0
25.981,0.522234,8.411369,3.343970,0.020769,0.046273,0.072082,0
26.000,-0.401396,8.781061,6.233901,-0.151036,0.004887,0.005498,0
26.022,-0.774078,8.369495,4.369892,-0.070860,-0.008858,-0.022602,0
26.042,-0.095115,7.504490,7.029515,-0.175318,-0.061239,-0.041692,0
26.061,-1.048056,8.866006,3.216552,-0.003207,-0.048869,-0.081245,0
26.083,0.177667,9.287143,4.366901,-0.011759,-0.053756,-0.084147,0
26.102,-0.924826,8.069795,6.498308,-0.110414,-0.083536,-0.101709,0
26.122,-0.655633,8.271390,4.469194,-0.045204,-0.075136,-0.091782,0
26.146,-1.207777,8.936594,4.576871,0.086132,-0.041081,-0.087812,0
26.162,-0.791426,8.684750,5.509474,0.013744,-0.035736,-0.051465,0
26.184,-1.322633,9.238688,4.772485,0.080940,-0.008705,-0.034208,0
26.203,-0.512064,7.223333,0.181855,0.058185,-0.026114,-0.034819,0
26.225,-1.174278,9.120243,5.888737,-0.126144,-0.020617,-0.008705,0
26.244,-0.668196,8.339585,3.141776,-0.022907,0.000458,0.020617,0
26.265,-0.990030,9.044271,9.010772,-0.190895,-0.017257,0.011606,0
26.284,-1.984248,8.322835,1.765305,0.081398,0.026725,0.012523,0
26.305,-1.089332,8.987442,5.949155,0.088881,0.053298,0.049175,0
26.328,-1.743171,8.380263,3.868596,0.172264,0.072387,0.037874,0
26.346,-0.326022,7.633104,5.450252,0.031765,0.025045,0.075747,0
26.365,-1.780260,9.578469,6.272785,0.075595,0.026267,-0.009163,0
26.389,-1.130609,8.056036,3.406781,-0.019242,-0.021075,0.051313,0
26.405,-0.963709,8.821739,3.166303,0.164475,0.018631,0.007483,0
26.429,-0.723829,8.483154,2.062015,0.059254,-0.019700,0.025504,0
26.446,-0.796212,8.693723,6.996614,-0.005498,-0.038943,0.022144,0
26.469,-0.495912,9.381062,8.369495,0.024893,-0.067348,-0.025656,0
26.489,-1.001994,9.509077,5.794220,0.002291,-0.089034,-0.031612,0
26.510,-0.108275,8.961719,3.915854,0.160352,-0.043830,-0.021991,0
26.531,-1.060619,7.678568,2.501098,-0.019700,-0.053756,0.016035,0
26.549,-0.777069,7.934001,3.393023,0.002596,-0.020159,0.036041,0
26.571,-0.917049,8.440681,5.537590,-0.165086,-0.051007,0.043830,0
26.590,-0.652044,7.363314,2.166103,0.118508,-0.007789,0.041692,0
26.616,-0.766900,8.282756,6.454041,-0.105221,-0.020006,0.065057,0
26.639,-0.789631,8.283952,4.444070,0.060628,0.005192,0.043371,0
26.651,-1.060020,9.476774,5.715855,0.003207,0.018631,0.070555,0
26.673,-0.613161,8.017751,3.510271,0.000458,0.053756,0.105374,0
26.696,-0.487538,9.137591,8.732606,-0.042913,0.073762,0.134238,0
26.714,-1.996212,7.753344,-1.350748,0.051160,0.134390,0.147982,0
26.735,-0.708874,7.919046,8.030911,-0.082925,0.114232,0.179442,0
26.756,-1.301097,9.699306,7.375278,0.102625,0.197462,0.172111,0
26.774,-0.995414,7.822735,5.091927,0.184939,0.189063,0.162948,0
26.792,-1.188635,8.088937,4.701298,0.069639,0.175013,0.188757,0
26.815,-1.063011,7.716853,-0.765105,0.096517,0.163864,0.169210,0
26.834,-1.402792,8.810971,4.189833,-0.148898,0.122173,0.157298,0
26.858,-1.369293,9.308679,3.400201,-1.119104,-0.045051,0.154243,0
26.877,-0.523430,11.121840,14.648262,1.010065,0.211665,0.165392,0
26.899,0.126820,5.839086,-1.694118,0.359188,0.180358,0.168751,0
26.917,-0.284148,7.240681,11.057832,-0.719904,0.146760,0.150578,0
26.940,-1.070788,8.236693,-4.517649,0.715934,0.140957,0.083994,0
26.956,-0.605982,8.711669,10.858031,-0.360563,0.080023,0.094989,0
26.978,-0.305683,8.115258,3.206382,-0.932791,0.112246,0.105680,0
26.997,-0.346361,7.571489,5.007580,-0.274584,0.094989,0.085216,0
27.019,-0.600598,10.782657,4.889135,0.016035,0.152105,0.088423,0
27.039,-0.588036,8.920443,4.098905,-0.157145,0.084147,0.050244,0
27.060,0.005982,7.348957,4.306482,-0.151953,0.076358,0.021686,0
27.079,0.315254,8.099107,4.421338,0.039553,0.112399,-0.031918,0
27.101,-0.500100,7.084549,3.041278,0.036346,0.100335,-0.043982,0
27.120,-0.489332,10.892727,4.965705,0.188299,0.111483,-0.081550,0
27.140,-0.686740,8.840283,4.872983,0.136070,0.050854,-0.099113,0
27.161,0.309871,9.129815,4.916652,0.146913,0.068722,-0.121715,0
27.182,-0.451645,8.464012,8.387442,-0.123395,-0.005498,-0.145386,0
27.202,-0.344566,7.477571,2.980859,0.226784,0.093615,-0.113468,0
27.220,-0.346361,7.147361,4.821537,-0.102014,0.025504,-0.098960,0
27.242,-0.274576,10.692926,-3.526422,0.424398,0.036346,-0.120646,0
27.261,-0.380459,9.070593,11.282757,-0.797484,0.021686,-0.109192,0
27.283,-1.210768,8.127222,-0.778864,0.099724,0.076511,-0.085521,0
27.302,-1.816152,7.864012,10.477572,0.011454,0.101709,-0.079565,0
27.325,-1.211366,7.335796,1.587638,0.040164,0.085979,-0.063683,0
27.343,-1.230509,9.915857,7.254440,-0.050549,0.053756,-0.078954,0
27.368,-0.786042,8.852247,2.127219,0.057116,0.088728,-0.084147,0
27.383,-0.832702,8.502895,5.818747,-0.011606,0.082009,-0.087048,0
27.406,-1.257428,8.253444,4.214359,-0.034208,0.052687,-0.079260,0
27.425,-1.052842,7.747362,4.854439,0.015882,0.035430,-0.080481,0
27.443,-1.441077,8.440084,5.646463,0.018021,0.021228,-0.136681,0
27.465,-0.865005,7.369894,3.191427,0.031307,0.005803,-0.105985,0
27.485,-0.122632,9.048459,5.620142,-0.148898,-0.067653,-0.142790,0
27.508,-0.969691,8.650054,4.258028,0.086590,-0.027031,-0.193186,0
27.526,-0.657428,9.322437,4.027719,-0.048106,-0.109803,-0.212276,0
27.548,-0.933201,7.828718,3.942774,-0.030238,-0.138972,-0.249386,0
27.567,-0.687936,8.973683,4.466204,0.083536,-0.139583,-0.256869,0
27.589,-1.144367,8.221739,5.183452,-0.014203,-0.196698,-0.281609,0
27.609,-0.939781,7.676175,4.840082,0.010385,-0.186619,-0.267559,0
27.629,-1.124627,9.157332,6.663413,-0.006109,-0.222507,-0.256258,0
27.649,-1.225125,8.444271,3.164508,0.077427,-0.211359,-0.245415,0
27.669,-1.263410,9.495318,4.324429,0.161116,-0.197462,-0.233198,0
27.689,-1.145564,8.746964,5.916852,-0.081245,-0.228463,-0.196546,0
27.710,-1.064208,7.527820,3.814159,0.107818,-0.170126,-0.181580,0
27.730,-1.236491,9.081959,5.467600,-0.025504,-0.213192,-0.135459,0
27.749,-1.047458,8.011768,1.447658,0.122020,-0.168293,-0.143095,0
27.771,-1.115055,9.123833,7.897511,-0.118202,-0.213955,-0.107970,0
27.790,-1.394417,7.249654,5.657231,0.151800,-0.142484,-0.113163,0
27.816,-1.916651,9.209376,4.864608,0.098502,-0.168904,-0.082467,0
27.832,-0.869193,8.686544,5.501698,0.145386,-0.143401,-0.028252,0
27.853,-1.950150,7.950751,4.135396,0.108734,-0.116370,-0.020464,0
27.872,-1.433899,8.478369,2.245664,0.006872,-0.126144,0.039248,0
27.893,-1.397408,8.946166,3.131008,0.016188,-0.081245,0.100029,0
27.913,-0.726820,8.355737,7.733005,-0.016799,-0.035888,0.145080,0
27.935,-2.309074,8.509476,1.291526,0.191201,0.071471,0.162185,0
27.953,-0.323629,9.729217,6.443273,-0.139277,0.034972,0.252287,0
27.976,-1.015155,8.047063,0.974477,-0.008858,0.131794,0.286190,0
27.994,-1.164108,9.426525,5.787042,-0.187230,0.148135,0.284816,0
28.013,-1.876571,8.385049,3.738187,0.004887,0.232739,0.306654,0
28.035,-1.064806,8.222935,7.389036,-0.100029,0.193033,0.297186,0
28.054,-1.308874,7.800602,4.379464,-0.029016,0.162490,0.231518,0
28.076,-1.399801,7.214959,6.806384,-0.013439,0.080787,0.159436,0
28.097,-1.172483,8.510074,3.021537,0.003512,-0.003971,0.085521,0
28.117,-0.756730,8.087741,7.365706,-0.040317,-0.089339,-0.001680,0
28.138,-0.230309,8.292327,4.336991,-0.010996,-0.068417,0.016951,0
28.156,-0.011366,8.080562,4.272385,0.044593,-0.052993,0.026420,0
28.178,-0.762712,9.200403,6.300302,-0.071624,-0.069791,0.039248,0
28.199,-0.853041,8.012965,2.873182,-0.124616,-0.036041,0.057116,0
28.221,-1.024128,9.253045,7.798807,-0.038026,-0.001374,0.067501,0
28.240,-0.619741,7.068996,0.452842,0.016799,0.029322,0.106596,0
28.258,-0.897907,8.659625,9.591630,0.204029,0.149967,0.142484,0
28.277,-0.989432,8.868998,0.342174,0.052534,0.120493,0.171653,0
28.301,-0.331406,8.779266,7.492526,0.003207,0.166461,0.164781,0
28.318,-0.540778,7.822137,2.912065,0.058796,0.173333,0.152563,0
28.341,0.078365,8.675776,4.916652,0.182496,0.215635,0.131641,0
28.359,-0.622732,7.995018,6.445068,-0.019548,0.142484,0.095448,0
28.381,-0.264407,8.021339,4.529613,-0.015882,0.091019,0.044899,0
28.403,-0.445065,9.584451,4.027719,0.087659,0.078343,-0.036194,0
28.422,-0.040678,9.018549,3.776472,-0.008094,0.001833,-0.092088,0
28.445,-0.042473,7.021140,3.681956,-0.041539,-0.069791,-0.152869,0
28.461,-0.988236,8.603992,6.898508,-0.128587,-0.129809,-0.207541,0
28.482,-1.164108,8.129017,3.907479,0.000916,-0.101709,-0.160505,0
28.505,-1.545763,9.159127,4.031906,0.078191,-0.071777,-0.147218,0
28.522,-1.045065,9.080762,7.052247,0.032070,-0.045815,-0.079107,0
28.542,-1.370489,7.337591,2.557329,0.070860,-0.008858,-0.052993,0
28.563,-1.971686,9.156734,6.433104,0.030849,0.028405,0.006261,0
28.582,-0.767498,8.520244,2.568097,0.016341,0.049327,0.055741,0
28.608,-0.911665,9.669994,2.696711,0.166002,0.133474,0.085827,0
28.623,-0.344566,8.255239,5.567500,-0.031307,0.135459,0.125075,0
28.646,-0.732204,9.217153,3.235694,0.017410,0.171348,0.111636,0
28.664,-0.098106,7.962716,6.391229,-0.130572,0.145233,0.108581,0
28.686,-0.466002,8.562716,5.767899,-0.070555,0.158519,0.077427,0
28.705,0.163908,9.064610,3.095714,0.039553,0.179900,0.046884,0
28.724,-0.395414,8.111071,7.600203,-0.212123,0.093920,0.000000,0
28.746,-0.637089,7.087541,0.427717,0.012217,0.097280,-0.056810,0
28.765,-0.823729,8.308478,6.142376,-0.015730,0.067042,-0.118660,0
28.785,-0.792024,9.292527,6.112465,-0.001222,0.021228,-0.139277,0
28.805,-0.383450,7.710273,3.626921,0.095142,-0.022755,-0.219911,0
28.829,-0.235095,7.450652,4.797609,0.089492,-0.065973,-0.234725,0
28.847,-1.316052,9.843474,8.527422,-0.059407,-0.125227,-0.292910,0
28.869,-0.571885,7.082755,0.343968,0.075747,-0.144622,-0.266795,0
28.888,-0.491725,9.756734,10.381859,-0.104000,-0.184176,-0.280234,0
28.909,-1.108475,7.315457,-0.358325,0.161421,-0.162337,-0.289855,0
28.929,-0.500100,8.985647,8.404191,-0.184023,-0.229380,-0.289550,0
28.951,-2.005784,7.990831,2.501696,0.008094,-0.206778,-0.280387,0
28.969,-0.565304,7.923234,6.113064,-0.048106,-0.224493,-0.255036,0
28.991,-1.007378,9.281160,5.426922,0.092699,-0.187230,-0.256716,0
29.010,-1.027717,9.068199,3.757330,0.036499,-0.179289,-0.206472,0
29.029,-0.976870,7.999206,4.455436,-0.092241,-0.205251,-0.192575,0
29.051,-1.339981,8.645866,3.988237,-0.014813,-0.177609,-0.179747,0
29.071,-2.142174,9.098110,4.225725,-0.066126,-0.164475,-0.136681,0
29.096,-2.096113,9.107681,4.444668,0.109650,-0.135459,-0.116522,0
29.112,-1.265803,7.281359,4.923233,0.020769,-0.131641,-0.067042,0
29.132,-2.106880,9.590433,4.469793,0.065515,-0.123242,-0.063835,0
29.151,-1.435095,8.301300,5.320441,0.045204,-0.114079,-0.009468,0
29.174,-1.218545,8.434700,6.462416,0.059407,-0.109956,0.015272,0
29.197,-1.336990,8.603992,0.436092,-0.018326,-0.101251,0.024282,0
29.215,-0.760918,8.890532,8.153543,-0.133169,-0.087048,0.085063,0
29.233,-0.686740,7.756933,-0.081954,0.167682,0.011912,0.087201,0
29.256,-0.800399,8.812167,8.673384,-0.244804,-0.065515,0.076358,0
29.275,-1.076770,8.545966,5.565107,0.052076,0.017562,0.098655,0
29.296,-0.923630,8.118249,3.952345,-0.008247,-0.016341,0.078343,0
29.315,-1.692922,7.702496,5.230112,-0.024893,-0.031918,0.054062,0
29.334,-1.022334,9.007781,4.095316,0.103389,-0.009927,0.054825,0
29.356,-0.902094,7.982456,4.514658,0.056810,-0.026420,0.056810,0
29.378,-1.088734,8.629117,5.304888,-0.057269,-0.056200,0.038484,0
29.399,-1.739582,8.902496,3.925426,0.109192,-0.012370,0.051771,0
29.417,-1.327418,8.539386,4.335794,-0.061697,-0.059254,0.070708,0
29.437,-0.999602,8.274979,4.369294,0.056810,-0.033445,0.061697,0
29.459,-1.515853,8.862417,4.535595,-0.074526,-0.074220,0.049175,0
29.477,-1.060020,8.886943,3.936791,0.052229,-0.036805,0.071929,0
29.501,-1.119243,8.271390,7.810173,0.058338,-0.029780,0.059559,0
29.520,-0.677767,7.781459,2.826522,0.166155,0.004123,0.072082,0
29.538,-0.183051,8.045268,6.036493,-0.106138,-0.063072,0.081245,0
29.557,-1.715056,9.221340,2.992225,-0.052229,-0.020159,0.099876,0
29.579,-0.370888,7.843673,6.689734,0.048106,0.044135,0.109956,0
29.599,-0.755534,8.344371,4.093521,-0.022755,0.043524,0.125533,0
29.620,-0.398405,8.389834,4.682754,0.095295,0.098197,0.147829,0
29.639,-0.856631,8.543573,5.018347,-0.128282,0.050854,0.141721,0
29.661,-0.793819,8.521440,5.396413,0.001527,0.109498,0.140041,0
29.680,-1.049253,8.791828,6.953543,-0.021991,0.101251,0.143248,0
29.703,-0.715454,7.266404,1.249652,0.115453,0.132252,0.122784,0
29.721,-0.766900,7.839485,7.648658,-0.227394,0.035277,0.074678,0
29.741,-0.724427,9.480962,2.805584,-0.000153,0.065057,0.082925,0
29.764,-0.086740,8.772686,5.417949,0.010843,0.045815,0.006720,0
29.782,-1.308276,8.361719,3.547958,0.126602,0.082467,0.024129,0
29.802,-0.365504,8.100303,6.020940,-0.000458,0.029322,-0.006261,0
29.823,-0.882952,8.810373,3.993621,-0.054214,0.013744,-0.031154,0
29.844,-0.427119,8.866604,5.079364,0.005345,-0.000305,-0.021991,0
29.863,-0.717249,8.387442,1.717448,0.011148,-0.018784,-0.079565,0
29.886,-0.530608,8.514859,8.345567,-0.008094,-0.004123,-0.070708,0
29.905,-0.631705,8.777472,3.669992,0.057116,0.004734,-0.054214,0
