Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1769763023907,1.133002,4.128816,2.799603,0.339335,-0.211054,-0.300851
1769763023928,3.026921,4.656433,12.262618,-0.222202,0.280998,0.081703
1769763023947,1.759323,7.573882,14.767305,0.084757,-0.099113,0.071013
1769763023969,-3.781856,8.254042,1.579263,0.306349,0.074220,-0.121868
1769763023988,1.704886,4.830511,-0.153739,0.946382,-0.139888,-0.416152
1769763024007,1.601995,5.346164,14.681164,0.241444,0.911258,0.275042
1769763024029,3.508476,6.156135,10.182656,-1.591303,-0.107818,0.181274
1769763024048,0.404387,5.536393,7.244270,-0.086285,-0.056200,0.085979
1769763024070,0.830908,7.881958,4.439882,0.389732,-0.104152,-0.251676
1769763024089,-0.005982,6.268597,7.748558,-0.183259,-0.010996,-0.106901
1769763024110,1.351945,5.511867,1.288535,0.213345,-0.104000,-0.258854
1769763024131,2.755934,11.894123,20.073389,0.287412,0.460592,0.070860
1769763024151,-0.381655,3.075375,2.713461,0.523358,-0.133016,-0.297033
1769763024171,3.256033,6.849455,10.781461,-0.674242,-0.056810,0.050244
1769763024194,-0.031107,6.967899,6.581459,0.218690,-0.100487,-0.197767
1769763024212,-0.700499,5.953941,1.993819,0.334907,-0.144164,-0.212734
1769763024234,0.884148,6.148956,7.380661,-0.199295,-0.229838,-0.123853
1769763024252,4.379464,5.288736,14.399408,-0.024740,-0.032834,-0.008399
1769763024274,-1.682752,8.398210,4.722236,0.893848,-0.167682,-0.528856
1769763024293,-2.269592,3.311068,-0.207577,1.620930,-0.073762,-0.670730
1769763024311,2.717648,9.305687,-1.771287,0.912937,0.970053,0.001527
1769763024333,-0.200997,5.059624,11.969497,-2.273028,0.121868,0.086590
1769763024354,3.996612,8.574081,19.550558,-0.407447,-0.395535,0.198378
1769763024375,0.275175,4.647460,2.577070,0.020922,0.181580,-0.097586
1769763024393,2.841477,5.362914,10.406385,-0.454789,-0.410501,-0.140804
1769763024415,1.486541,7.564311,9.090333,0.086896,-0.135612,-0.359952
1769763024434,-3.044867,9.344570,2.525026,0.872468,-0.314748,-0.577725
1769763024455,0.470190,5.900701,1.365704,1.092074,-0.450818,-0.446237
1769763024476,2.057229,5.826523,8.228917,-0.757320,0.807105,0.233808
1769763024497,1.789831,5.216353,12.338590,-0.539241,-0.383776,-0.218231
1769763024518,2.236691,6.863812,4.371089,0.288481,-0.085063,-0.308487
1769763024538,1.705484,10.813764,17.022541,-0.596509,-0.376598,-0.311236
1769763024558,-0.452243,3.671786,2.255235,0.441808,-0.157145,-0.395230
1769763024580,3.473182,6.443871,12.361920,-0.412792,-0.270766,-0.119271
1769763024598,-3.272783,8.292925,2.292922,0.418290,-0.219300,-0.521373
1769763024617,2.857030,6.219544,1.128216,0.248622,-0.264352,-0.148135
1769763024639,4.336393,4.042076,26.841488,-1.423010,-0.762665,0.133016
1769763024658,0.464806,7.609774,10.116854,0.392481,-0.043371,-0.265726
1769763024680,-6.898508,5.788238,3.999603,1.474169,-0.385150,-0.716697
1769763024699,-1.508675,-1.220340,-33.229725,4.528646,3.192685,-0.169668
1769763024721,14.632111,11.392229,13.888541,-4.575224,-0.913548,1.070999
1769763024740,-8.464012,7.424330,5.254040,4.507724,-0.051007,-1.151480
1769763024762,-4.735994,-1.104886,-48.596432,3.987420,4.078133,-0.344528
1769763024782,16.572689,9.394221,14.923436,-2.897026,-0.956003,1.158352
1769763024802,2.809772,5.128417,15.180665,1.022130,-0.244040,0.108734
1769763024821,-11.362917,-1.396212,-12.575480,2.150549,0.665843,-1.870926
1769763024843,10.743176,9.510872,-18.101704,-0.039401,-0.685848,0.578336
1769763024862,5.801997,3.948756,15.147165,-6.816029,-3.377929,0.441655
1769763024885,-7.798807,7.754540,1.144367,3.653582,0.444710,-0.388205
1769763024903,0.308674,-2.828316,-42.585663,4.296517,2.579682,0.091782
1769763024922,8.883354,20.547766,9.626326,-3.451997,-0.691652,-0.028405
1769763024944,-1.637289,5.088935,4.478168,3.680155,-0.459523,-0.193339
1769763024963,-1.948356,-7.554141,-14.584254,3.172984,0.466853,-0.296269
1769763024986,5.388038,17.376678,1.585245,-0.760068,-0.634688,1.331380
1769763025007,-1.859223,6.214160,10.135997,-2.667494,-0.056810,-0.679587
1769763025026,0.107677,-0.596411,19.101904,-3.977188,-0.913396,0.083841
1769763025044,2.723032,1.502693,9.451650,0.254425,-0.177151,0.483499
1769763025067,1.244866,14.626128,4.695914,0.418442,0.165544,0.262366
1769763025085,-1.102493,12.234502,1.668396,0.815810,0.307876,-0.171653
1769763025107,1.146162,-3.650849,7.966305,-0.507629,-0.197920,0.841466
1769763025127,5.082355,-0.170489,16.670197,-0.854294,0.346055,1.070693
1769763025147,1.091725,4.171886,9.649057,-0.048411,-0.035125,0.188299
1769763025168,3.562315,24.349363,-0.200399,1.003193,0.079412,-0.164781
1769763025187,-2.110470,-8.062616,5.132605,2.207207,-0.038179,-2.496757
1769763025210,-3.077768,-1.683351,-0.004187,-0.776409,-1.024573,0.389884
1769763025230,3.651447,12.998411,17.729021,-0.086437,-0.055283,-0.187077
1769763025249,-1.964507,11.761920,6.839883,-0.144470,-0.050244,-0.238848
1769763025270,3.967898,-1.911865,9.078967,-0.128892,0.140193,0.999375
1769763025293,2.994019,5.797211,12.513865,-1.037401,0.208152,0.934776
1769763025311,-1.256830,17.345572,3.053242,-0.930805,-0.186466,0.488845
1769763025330,-1.023530,6.606583,0.601197,1.653611,-0.040623,-0.493731
1769763025349,2.853441,-0.464806,5.899504,0.817948,0.530689,0.553138
1769763025371,3.609573,8.781659,11.420942,-1.610850,-0.370337,1.064585
1769763025390,0.549751,4.381258,5.317450,-0.322078,0.232434,0.095295
1769763025413,2.374876,8.814561,3.912863,-0.102473,-0.134085,-0.458607
1769763025431,2.090131,5.966503,10.134800,-0.283289,-0.147066,-0.018479
1769763025454,2.708675,6.738189,6.763911,0.169057,0.150425,-0.317497
1769763025473,0.138784,8.219944,4.689932,-0.162948,-0.049785,-0.507476
1769763025492,-0.923630,5.346164,8.714062,0.053909,0.000764,-0.002596
1769763025515,1.704886,6.135197,8.754142,0.004887,0.103083,0.025962
1769763025535,-0.192622,7.110871,4.251448,0.097433,0.105680,-0.019395
1769763025553,1.649253,7.843074,8.915657,-0.233045,0.044899,0.065363
1769763025575,2.565106,5.719444,11.888740,-0.224951,-0.013439,0.123089
1769763025594,0.765703,6.511468,7.476374,0.203723,0.104916,-0.101098
1769763025617,0.590429,4.819743,3.198606,0.049327,0.002902,-0.040470
1769763025635,0.656232,8.289934,8.889337,-0.265573,-0.149662,-0.027336
1769763025654,-0.403191,7.379465,3.736392,0.173180,0.049938,-0.087354
1769763025676,5.073980,5.328816,12.296118,-0.533285,0.022449,0.260839
1769763025695,0.217747,8.998210,2.705684,0.476933,0.315054,-0.217773
1769763025717,-0.500698,4.443471,8.688937,-0.173027,0.094073,-0.311083
1769763025736,1.571486,6.752545,8.158329,0.074220,0.152105,-0.021838
1769763025758,1.332204,7.387242,8.951550,-0.149662,0.000458,0.008552
1769763025778,5.070391,7.034300,9.101101,-0.040775,0.119729,0.077733
1769763025797,0.680758,3.802195,3.099303,0.202654,0.167530,-0.204640
1769763025819,-0.744766,6.368497,9.559925,0.219148,-0.104152,-0.768162
1769763025838,4.704887,7.377072,8.258229,-0.210596,-0.086590,-0.169057
1769763025858,3.518048,6.463014,2.332404,0.314595,0.061239,-0.367130
1769763025881,1.182653,5.995217,10.603195,-0.700509,-0.733038,-0.936914
1769763025901,0.205185,7.231110,4.262814,-0.014661,-0.390037,-1.095739
1769763025920,-0.196211,4.133601,3.137589,0.330783,-0.621097,-1.332602
1769763025942,5.507679,9.171689,19.883759,-1.332296,-0.988532,-0.618501
1769763025961,0.071186,5.415556,-0.385244,1.283580,-0.389732,-1.242041
1769763025983,-0.294915,6.068797,0.116052,1.462258,-1.261741,-1.808923
1769763026002,-1.176072,11.474781,9.731609,-1.593441,-0.217773,-0.695470
1769763026020,-1.865803,3.837489,14.181064,-1.580002,-0.679740,-0.398131
1769763026043,0.189033,8.024929,1.855036,0.699440,-0.182649,-0.230449
1769763026061,1.803590,6.266802,15.874583,-0.611323,-0.125991,0.299171
1769763026083,-3.724428,7.029515,3.087938,0.534354,-0.152869,-0.007789
1769763026102,1.487139,8.151749,2.889931,0.436463,-0.187688,0.484874
1769763026123,2.436492,6.469594,17.781664,-0.766177,-0.007789,0.576656
1769763026146,-2.686542,5.968298,2.103889,0.719599,0.215483,0.323147
1769763026164,0.894317,6.582057,8.471788,0.096822,0.157756,0.467159
1769763026187,-0.310469,4.828716,7.029515,0.477391,0.268475,0.383929
1769763026207,1.944767,6.372087,8.020144,0.067501,0.075442,0.535270
1769763026227,-0.311665,5.206184,2.806781,0.277638,0.168904,0.377056
1769763026246,-0.159721,9.044271,5.641079,0.369420,0.038179,0.267711
1769763026267,0.335593,5.694918,7.938787,0.085216,0.014661,0.332310
1769763026286,1.266401,3.978666,3.675375,0.139277,0.077274,0.240986
1769763026308,1.938785,8.949157,12.182458,0.046884,0.166308,0.424093
1769763026327,1.301097,4.797609,3.778267,0.190743,0.050702,0.111788
1769763026349,3.403192,4.907081,11.058430,-0.120035,0.155160,0.249538
1769763026368,1.470389,7.648059,11.709277,0.218384,0.035125,0.152411
1769763026387,-0.436690,5.294120,4.957929,-0.028711,0.008705,0.221591
1769763026409,0.358923,7.535597,4.998607,0.242055,0.002749,0.147677
1769763026430,-0.465404,7.370492,7.414161,-0.149509,0.127060,0.220522
1769763026449,0.509073,5.669793,5.890531,0.135612,0.149815,0.281914
1769763026470,1.311267,6.659823,10.716854,-0.121715,0.206014,0.396757
1769763026490,-0.092124,8.148159,2.876173,0.130420,0.164933,0.290161
1769763026510,2.151746,5.342575,9.017352,-0.170889,0.150578,0.256716
1769763026532,2.524428,6.077171,9.226724,0.141110,0.053451,0.230754
1769763026550,0.410369,7.223932,5.184649,0.213955,-0.054062,-0.183412
1769763026573,1.939383,6.785447,6.620342,-0.044593,-0.008705,-0.100335
1769763026592,2.909074,5.042874,7.721040,-0.096669,-0.218231,-0.322537
1769763026611,-0.698106,5.352744,2.068595,0.247095,-0.231212,-0.325591
1769763026633,5.210969,7.939984,15.141782,-0.287717,0.244804,-0.118813
1769763026651,1.584647,6.281159,4.758128,-1.388801,-0.748920,-0.033292
1769763026673,1.463809,4.771288,1.837688,-0.438754,-0.012523,-0.255952
1769763026692,3.741178,8.632706,16.241882,-0.863610,-0.565355,-0.162185
1769763026715,0.323031,7.188637,7.037889,0.131794,-0.011148,-0.365297
1769763026735,-0.614955,5.658427,5.899504,0.066126,-0.136376,-0.197157
1769763026754,0.055035,9.099306,6.861419,0.113774,-0.089339,-0.169820
1769763026776,-0.290130,6.912865,7.994421,0.027489,-0.150120,-0.172722
1769763026794,-0.028116,6.460023,7.898109,0.289855,-0.153174,-0.222507
1769763026817,-0.360120,9.787243,1.945365,0.036041,-0.143248,-0.100335
1769763026836,2.216352,5.885746,11.773884,0.182649,-0.054978,0.131030
1769763026854,0.710070,6.027520,4.920241,0.346208,0.099418,-0.000000
1769763026876,-0.716650,6.256035,3.630510,0.244651,-0.036957,0.104152
1769763026895,0.761516,6.039485,1.430310,0.332616,-0.020311,0.162185
1769763026918,1.339383,7.652845,12.402598,-0.627205,-0.225104,0.243735
1769763026936,0.781257,4.808975,4.000201,0.125533,0.044288,0.270613
1769763026958,5.367101,5.904888,15.933806,-0.281914,-0.044440,0.412028
1769763026979,-1.089931,7.771290,3.244069,0.537408,0.324675,-0.043982
1769763026999,2.946163,5.982057,7.219744,0.035125,0.257785,0.235183
1769763027018,-0.259023,7.375876,4.904688,0.082467,0.121562,0.000000
1769763027041,1.107877,5.732605,1.431506,0.658054,-0.093615,-0.134238
1769763027059,3.031108,3.563511,19.498514,-1.608407,-0.535576,0.267253
1769763027079,0.769891,9.934999,-0.131605,1.414152,0.224798,-0.141873
1769763027101,-0.160319,8.137990,7.540382,-0.476475,0.279471,-0.062308
1769763027120,-0.476770,5.060222,5.123631,0.497091,0.246789,-0.015424
1769763027139,-0.358923,10.625927,12.477972,-0.486707,-0.237168,0.143248
1769763027161,0.899701,5.678168,5.676972,0.413708,-0.087965,0.237016
1769763027180,5.199604,6.358328,13.906487,-0.403323,0.007483,0.513279
1769763027202,-1.671985,6.101698,0.229711,0.696080,0.291688,0.043066
1769763027221,0.963111,7.465008,8.361719,0.218231,0.197004,0.260839
1769763027243,1.797010,6.294918,8.745767,-0.768621,0.048411,0.340557
1769763027262,-0.922433,2.586641,0.711267,0.318566,-0.010996,0.005650
1769763027283,1.805385,8.215756,10.493724,-0.401185,0.271682,0.117133
1769763027306,2.053640,5.711070,5.582455,-0.000305,-0.011301,0.052993
1769763027324,3.443870,5.272585,13.189837,-0.383623,-0.175624,0.052993
1769763027347,3.528815,4.902296,6.159125,0.096517,-0.097280,0.012370
1769763027367,-2.182254,6.770492,0.911665,0.356898,0.092851,-0.161726
1769763027386,4.565506,10.135997,16.587645,0.141721,-0.115453,-0.247400
1769763027408,-0.964906,7.307082,0.603590,0.874300,0.238695,-0.117591
1769763027427,-1.423131,6.622137,0.404985,1.000902,-0.087048,-0.308334
1769763027448,0.373879,7.172486,8.126624,0.311388,-0.897513,-0.165086
1769763027467,2.254039,5.184050,10.204192,-1.755931,0.182190,0.174555
1769763027486,7.633702,4.884349,19.743778,0.124616,-0.025198,0.293521
1769763027508,-2.782853,12.029916,0.660419,1.137583,0.070402,0.205556
1769763027526,-2.442474,-3.461816,-10.817353,2.318385,-0.254425,-0.728151
1769763027549,4.650451,14.140386,22.870001,0.034972,-3.313025,0.208916
1769763027568,0.818944,3.910470,2.365903,-2.162767,1.798386,0.640339
1769763027590,0.535992,7.929814,11.046466,0.427911,0.411265,-0.319788
1769763027609,-1.033101,7.114460,1.470988,0.310167,-0.472046,0.088881
1769763027630,1.718645,10.478768,20.197817,0.224646,0.207083,0.131183
1769763027649,-0.833899,5.220541,1.699502,0.235641,0.434019,0.447153
1769763027671,2.291128,3.013162,13.845470,-0.507629,-0.147982,1.053284
1769763027691,0.149551,10.051650,2.816951,-1.424995,1.033278,0.813214
1769763027709,2.101496,4.488935,2.020739,1.192255,-0.815199,0.445168
1769763027732,1.147358,6.033502,6.615556,0.561537,1.370017,0.664010
1769763027750,-0.468395,6.759724,1.045663,0.200516,0.406530,0.316581
1769763027773,5.054838,6.675377,22.271196,-0.868955,-0.508698,0.472046
1769763027791,0.064606,10.610373,0.833899,1.588554,0.049175,-0.333379
1769763027815,0.740579,1.406980,-2.373082,1.881922,-0.202654,-0.452956
1769763027835,2.062015,9.920045,5.796015,-1.413846,1.222646,0.166308
1769763027854,2.473580,6.442077,13.137793,-0.525344,0.096975,0.072082
1769763027873,3.263212,5.940781,5.422734,-0.716239,0.094837,0.200975
1769763027895,1.479363,7.598408,1.213161,-0.428674,0.191506,-0.120035
1769763027916,3.172285,7.302895,18.376879,-1.608254,-0.422413,-0.077274
1769763027936,-1.676172,8.079964,0.212363,0.611781,-0.462119,-0.561996
1769763027955,2.390430,4.603791,16.361523,-1.902538,-0.218537,0.067042
1769763027975,-0.596411,6.865606,2.383251,0.853989,0.201127,0.135154
1769763027997,0.059222,5.913861,1.339981,1.052215,-0.561690,-0.368199
1769763028016,1.938785,5.679963,15.402001,-1.511127,-0.677602,0.067348
1769763028038,0.029312,9.669994,-0.419940,0.961043,1.098793,-0.231060
1769763028058,2.614757,6.929615,17.099709,-1.070082,-0.358883,0.303447
1769763028077,-1.752743,8.003992,0.282353,1.221119,0.155160,-0.052840
1769763028099,2.134398,3.964309,-0.410967,0.208152,0.322537,0.382401
1769763028118,-0.304487,9.058628,8.277970,-0.983798,-1.033583,0.327729
1769763028137,3.133999,6.656234,12.643675,-0.225715,0.194255,0.380416
1769763028159,-0.032303,5.022535,4.697709,0.274278,0.252134,0.243735
1769763028178,4.357330,7.314859,6.836893,0.401949,0.151800,0.266795
1769763028200,4.280760,3.022135,13.844872,-0.891252,0.014355,0.431881
1769763028219,-2.484946,8.919845,-1.454238,0.908356,0.477544,-0.608879
1769763028241,2.912663,8.109874,12.052648,-0.576351,-0.008094,0.026114
1769763028259,1.067797,5.436493,6.008378,0.528551,0.187688,0.047647
1769763028282,1.394417,7.314859,2.901298,0.204640,-0.034819,-0.258396
1769763028302,0.735793,6.729216,9.638887,-0.779463,-0.268322,-0.058338
1769763028321,2.643471,7.264609,9.723833,0.285732,0.236710,-0.162490
1769763028343,2.224129,4.119244,9.439685,-0.064752,0.083536,0.014355
1769763028362,1.502094,10.345967,4.036692,0.447000,0.097433,-0.237168
1769763028382,0.972084,6.768099,11.243874,-0.369573,-0.143859,0.014661
1769763028404,-0.427119,6.775277,0.187238,0.934470,-0.094684,-0.290772
1769763028424,1.628914,4.893920,8.614759,-0.667064,0.151036,0.068264
1769763028443,-1.138385,6.961319,6.311069,0.104305,0.116217,0.166308
1769763028464,2.205584,5.149354,5.973682,0.359188,-0.102014,0.106290
1769763028483,-1.313061,9.444471,3.478566,-0.396451,-0.281609,0.133321
1769763028506,4.893322,6.161518,21.056839,-0.228769,0.191048,0.154854
1769763028524,0.892523,4.621139,8.012965,0.665843,0.205709,0.292604
1769763028548,-2.205584,7.696514,0.245863,1.181718,-0.255952,-0.056047
1769763028566,3.653840,7.067202,0.435494,1.332143,-0.274278,-0.122020
1769763028587,2.545365,3.811766,8.459825,-0.893542,-0.674395,0.616668
1769763028607,3.037090,8.015956,13.130016,-1.133001,-0.056200,0.466243
1769763028627,0.448056,5.763113,1.962713,0.358425,0.155465,0.093615
1769763028649,-0.195613,9.961919,4.235894,0.546877,0.220828,-0.090103
1769763028667,2.394617,5.905486,10.180264,-0.686459,-0.438143,0.071013
1769763028687,4.033701,7.225726,13.273585,0.522442,0.322995,-0.125227
1769763028707,1.129412,5.784649,7.590034,-0.941190,-0.317344,0.088423
1769763028728,-0.266202,5.498706,0.237488,0.733954,0.106138,-0.476169
1769763028749,2.718246,7.532008,10.666605,0.814130,-0.061697,-0.567188
1769763028769,-1.324427,7.796414,5.389833,-1.766926,-0.851851,-0.099724
1769763028788,2.403590,5.726623,7.622336,0.335365,-0.182343,-0.242666
1769763028813,1.180858,8.054241,7.450652,-0.472046,-0.074526,0.057116
1769763028829,4.194020,4.778467,10.890932,0.075442,0.139583,-0.089492
1769763028852,-2.889931,6.476174,1.913062,0.491288,0.351553,-0.018173
1769763028870,2.386242,5.855835,13.674383,-0.985172,-0.267711,0.303905
1769763028893,-0.174078,4.715655,5.091927,0.513737,0.202196,-0.102320
1769763028911,0.196810,11.598011,1.325026,0.463035,0.050091,-0.164781
1769763028931,3.163910,7.169495,15.277575,0.253662,0.068111,0.304822
1769763028953,0.032303,0.830309,1.454836,0.774729,0.313374,-0.082161
1769763028972,2.100300,9.109476,4.281956,0.626442,0.255341,-0.097127
1769763028991,0.299701,7.786843,11.455638,-1.236543,-0.545350,0.227547
1769763029015,1.000798,4.250251,2.456233,0.305738,0.593455,0.029169
1769763029033,4.800601,6.867999,12.464811,-0.565813,0.249538,0.079107
1769763029052,1.347159,8.833105,6.090332,0.510378,0.180052,-0.377209
1769763029074,0.482154,5.591428,6.924231,0.312305,-0.233350,-0.345597
1769763029093,-0.046660,5.363512,0.620937,0.749837,-0.304211,-0.639270
1769763029116,1.674378,6.583851,6.247660,-0.591164,0.143859,-0.385150
1769763029134,0.013759,9.466604,5.416752,0.020464,-0.115453,-0.483499
1769763029156,4.445266,5.041677,14.146966,-0.978300,-0.406683,0.139430
1769763029175,4.997410,4.508078,15.668202,0.963334,0.162490,-0.410196
1769763029197,-0.651446,8.828918,0.847059,1.114676,-0.304058,-1.043662
1769763029216,-1.267598,7.719246,7.499704,-2.089158,-0.620180,-0.221438
1769763029235,-1.992623,8.216953,4.192225,0.776409,-0.674853,-0.437074
1769763029258,2.187638,6.105885,5.820541,0.059712,0.903774,0.268322
1769763029277,1.427917,4.814957,9.270393,-0.981354,0.044440,0.180969
1769763029296,-0.119641,6.097510,4.317250,0.228311,-0.160047,0.015577
1769763029318,2.262414,10.429117,17.455044,-0.839634,-0.263130,0.388663
1769763029338,-0.720838,4.241876,2.760719,1.009759,-0.153022,-0.130725
1769763029357,2.636292,6.464211,11.729616,-0.118050,0.586888,0.841161
1769763029379,-2.984448,8.639286,5.933602,0.638659,-0.142331,0.273820
1769763029398,1.384846,3.412763,1.918446,1.670257,0.202502,0.552222
1769763029420,3.851846,10.318449,7.013363,-0.117591,1.066265,0.957072
1769763029439,-0.530608,4.187439,9.333803,-1.416748,0.121715,0.218231
1769763029461,1.628914,5.069195,4.104887,0.436616,0.510683,0.373697
1769763029482,0.251845,9.239286,1.315454,0.472351,0.455552,0.171042
1769763029499,2.096113,3.796811,12.121441,-0.669050,-0.007636,0.350026
1769763029521,-0.219541,7.926823,3.594618,0.515570,0.309861,0.016035
1769763029540,3.169294,4.048656,7.819745,-0.333532,-0.144317,0.179442
1769763029562,6.187241,3.995416,14.269000,-0.172264,0.033139,0.082467
1769763029582,0.107677,8.038688,2.609373,0.380111,0.103694,-0.434172
1769763029601,2.015953,4.045067,13.422539,-0.379042,-0.122326,-0.317039
1769763029623,-3.780061,14.629718,0.457029,1.065654,-0.080940,-0.611934
1769763029642,1.763510,2.942574,-1.311267,0.819628,0.062766,-0.090713
1769763029662,1.680958,8.648259,18.147764,-2.281733,-1.038470,0.350789
1769763029685,3.328416,4.919643,4.408177,0.245720,0.372933,0.101404
1769763029703,1.278365,6.452246,9.811769,-0.207083,-0.031307,-0.072998
1769763029726,-1.176072,5.860023,2.330609,0.378278,0.221897,-0.478613
1769763029744,3.515056,7.042675,14.985650,-0.534965,-0.209985,0.015882
1769763029767,-0.773480,8.534600,3.196811,0.512821,0.203418,-0.004123
1769763029787,0.323629,7.821539,0.978066,0.783587,0.007483,-0.280998
1769763029804,1.177867,3.792026,19.189241,-1.959196,-0.195477,0.144775
1769763029827,-1.167697,7.859824,1.064208,1.203251,-0.512821,-0.839481
1769763029846,6.110671,5.275576,7.515258,0.619264,-0.187535,-0.079412
1769763029867,4.146163,3.580859,9.811769,-0.804967,-0.189521,0.179442
1769763029887,2.301895,8.915059,1.453042,0.789237,0.289703,-0.350484
1769763029907,0.665803,7.243074,13.406985,-0.290619,-1.023198,-0.783740
1769763029928,-0.045464,5.566902,0.495912,-0.055894,-0.362854,-0.614530
1769763029947,0.988834,4.724628,10.435100,0.440128,-0.171042,-1.079093
1769763029969,0.011964,7.919046,10.657034,-1.073137,-1.219286,-0.291688
1769763029990,2.638087,6.296114,1.366302,0.587957,-0.060934,-0.313374
1769763030010,1.514657,7.137790,19.890339,0.264810,0.412639,-0.033292
1769763030031,-2.614757,10.667203,0.112463,1.369101,-0.534659,-0.572228
1769763030053,0.387637,6.674779,-0.419342,0.193186,0.321315,0.015730
1769763030071,0.759721,6.492924,12.575480,-1.171944,-0.291688,0.261756
1769763030091,3.682554,7.269993,10.198809,0.186466,0.042455,0.222049
1769763030110,-0.293121,2.609373,2.076970,0.430354,0.069333,0.082619
1769763030132,-1.976472,10.007382,6.597610,-0.092699,-0.091477,0.163254
1769763030150,1.865803,5.279763,10.895718,-0.792139,-0.208305,0.341473
1769763030172,0.724427,4.083352,2.764308,0.321926,0.116828,0.100487
1769763030191,4.694718,6.278767,17.385651,0.580780,0.179900,0.181121
1769763030214,-1.791028,6.863812,0.309272,0.853073,-0.275653,-0.246942
1769763030233,2.062613,6.423532,9.694521,-1.386816,-0.297949,0.215024
1769763030252,-1.894517,7.470392,5.270790,0.675616,-0.121562,-0.152716
1769763030274,2.869593,7.253243,4.920840,-0.475100,0.328340,0.171348
1769763030295,1.512862,5.998208,9.855438,0.457690,0.208458,-0.056963
1769763030313,-0.419342,7.660024,2.669792,0.140193,0.010690,-0.092393
1769763030335,3.474977,4.956134,13.929219,-0.365450,-0.140041,0.198531
1769763030354,-0.031107,7.476973,4.838886,0.373086,-0.023976,-0.285732
1769763030378,1.749752,6.176474,8.208578,-0.519693,-0.203571,0.133779
1769763030395,2.135594,4.039084,9.901500,-0.226478,0.056352,0.125838
1769763030414,-1.505684,8.758927,1.456631,0.429285,-0.059254,-0.226631
1769763030436,1.299303,7.243074,8.806186,-0.009774,-0.059254,-0.018173
1769763030455,0.547358,7.381259,2.569891,0.262825,0.052993,-0.077733
1769763030478,4.214359,5.614160,19.648663,-0.760221,-0.288939,0.176540
1769763030496,-2.109871,8.358727,2.769692,0.397978,-0.177151,-0.288786
1769763030518,1.155135,7.892128,0.586840,0.810312,-0.200975,0.130878
1769763030538,5.158328,2.151148,10.119247,-0.009621,0.716392,0.338114
1769763030558,-1.752144,10.821541,11.453245,-0.016035,-0.523053,0.112705
1769763030578,1.063011,5.075177,1.947758,1.364977,-0.075442,-0.938441
1769763030600,2.132603,4.825725,4.854439,-0.900720,0.314901,0.285579
1769763030618,-0.085543,6.650851,8.824132,-1.116508,-0.795957,0.081550
1769763030641,4.188038,4.929813,15.288342,-0.375835,-0.268322,0.269086
1769763030659,-3.266801,8.596813,0.781855,0.690888,0.048716,-0.195019
1769763030682,1.634896,6.732206,1.726422,0.306960,-0.294437,0.092699
1769763030700,0.318245,8.032107,9.922438,-0.822529,-0.645073,0.158367
1769763030719,2.879762,6.824928,10.326824,-0.155465,-0.108276,0.262061
1769763030742,-0.326022,5.474778,4.900501,0.084299,-0.062308,0.245720
1769763030760,-1.447060,6.797411,2.447858,0.245873,0.054367,0.247858
1769763030782,4.800002,7.250851,18.529421,-0.512363,0.100640,0.583070
1769763030801,-0.285344,3.418147,2.240280,0.899040,0.451735,0.161421
1769763030823,0.392423,10.028918,0.656830,0.507934,0.186161,0.196698
1769763030842,-0.056231,5.380860,13.547564,-0.814283,-0.463341,0.403323
1769763030862,0.651446,7.304689,2.994019,0.442266,0.355523,0.268780
1769763030884,3.781258,6.196214,13.074383,-0.368046,-0.134238,0.402865
1769763030903,-0.519243,5.659026,2.717050,0.220217,0.097433,0.110567
1769763030927,2.101496,7.391429,5.614758,0.060323,0.075595,0.204182
1769763030947,0.903889,7.637890,9.806385,-0.386219,0.048106,0.282678
1769763030965,0.820738,5.634499,1.537389,0.425315,0.035430,-0.007178
1769763030987,2.802593,5.595017,15.688541,-1.097266,-0.311999,0.571006
1769763031006,0.342772,6.595217,6.388836,-0.221438,0.323911,0.250760
1769763031024,0.217747,10.175478,0.346959,0.333685,0.143401,0.259618
1769763031047,1.301097,1.618744,17.647665,0.396146,0.201127,0.092241
1769763031066,-0.410369,7.057032,0.334995,-1.144761,-0.708909,0.340863
1769763031088,4.105485,8.873783,10.389038,-0.144164,0.419970,0.204182
1769763031110,2.868396,5.203193,6.806384,-1.033889,-0.348956,0.312305
1769763031128,-0.020339,8.301898,-0.615554,0.905149,0.710283,0.146149
1769763031150,1.459622,6.048458,19.669003,-0.197004,0.133321,0.075442
1769763031167,-0.646660,4.948357,0.857827,-0.218079,0.110108,0.094837
1769763031190,3.620341,8.097312,7.597212,-0.808327,-0.226478,0.182649
1769763031212,2.220539,7.194620,8.359924,-0.399811,0.217926,0.113010
1769763031231,-2.401796,5.467600,0.617348,0.534965,0.111788,-0.256258
1769763031250,2.602793,5.408377,11.036296,0.252134,-0.228463,-0.184939
1769763031270,2.380858,6.055037,10.351949,-1.100015,-0.163559,0.263741
1769763031292,-0.420539,8.747561,1.190429,0.790764,0.233961,-0.004734
1769763031311,5.797211,4.564908,19.557735,-0.273973,0.459676,0.391106
1769763031333,0.172283,7.069594,0.515055,1.322064,0.339641,0.042608
1769763031351,0.346959,6.030511,2.603989,-0.831387,-0.360410,-0.092851
1769763031371,-0.597607,9.072986,8.190034,0.084452,-0.016188,-0.051160
1769763031393,-0.389432,6.658627,2.365305,0.069639,0.054062,-0.035430
