Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Label
19.9,-2.058306,8.470234,5.293761,0.033536,-0.498435,-0.408852,1.0
20.0,-1.274178,8.334082,5.247699,0.139796,-0.488264,-0.364869,1.0
20.1,-1.483789,8.165746,4.908038,0.159344,-0.503505,-0.356226,1.0
20.2,-1.71673,8.35801,5.21755,0.134787,-0.474275,-0.278554,1.0
20.3,-2.057827,8.232746,4.055954,0.190529,-0.340007,-0.13271,1.0
20.4,-1.325743,8.811809,5.552306,0.0832,-0.193736,0.004093,1.0
20.5,-1.365584,8.042397,5.058068,0.1164,-0.249783,-0.145661,1.0
20.6,-0.74692,8.542856,5.061418,0.147982,-0.389457,-0.331547,1.0
20.7,-0.989432,8.131888,4.606303,0.043799,-0.512852,-0.45595,1.0
20.8,-1.921197,8.629715,4.802754,0.133352,-0.5302,-0.444862,1.0
20.9,-2.303241,8.274231,5.136493,0.113048,-0.543097,-0.337961,1.0
21.0,-1.875853,8.112147,5.656633,0.139094,-0.48579,-0.21872,1.0
21.1,-2.189911,8.151031,4.375994,0.183168,-0.45656,-0.133535,1.0
21.2,-2.146601,8.444271,5.226762,0.18271,-0.368749,0.018754,1.0
21.3,-1.723072,8.330851,5.126623,0.19001,-0.282464,0.116003,1.0
21.4,-1.821417,8.388159,4.518367,0.107726,-0.20861,0.198928,1.0
21.5,-1.594098,8.356933,4.987001,0.003665,-0.07706,0.330417,1.0
21.6,-1.370968,8.392227,4.179543,0.131977,0.027489,0.317925,1.0
21.7,-0.7401,8.268758,5.092525,0.04383,-0.02642,0.219819,1.0
21.8,-0.887498,8.725188,5.309314,0.00562,0.155159,0.312488,1.0
21.9,-0.805424,8.028518,4.436532,-0.005925,0.297644,0.321254,1.0
22.0,-0.634218,8.41783,5.403592,0.065332,0.089003,0.006353,0.0
22.1,-1.094717,8.366385,4.659543,0.020067,-0.08937,-0.124311,0.0
22.2,-0.969093,8.867801,4.043122,0.045395,-0.045166,-0.052992,0.0
22.3,-0.544487,8.656873,5.007939,0.01912,-0.075075,-0.088453,0.0
22.4,-0.857827,8.800682,4.091966,0.012553,-0.19004,-0.172081,0.0
22.5,-1.378984,8.643713,4.425286,0.077366,-0.104366,-0.027397,0.0
22.6,-2.067758,8.651849,4.16722,0.05174,0.211329,0.331516,0.0
22.7,-1.406621,8.393543,4.858866,-0.047403,0.415144,0.516211,0.0
22.8,-0.52678,8.693244,4.548397,-0.034728,0.301034,0.243827,0.0
22.9,-0.134118,8.252965,3.932843,0.048808,0.059559,-0.077885,0.0
23.0,-0.59342,8.511868,5.29089,-0.017715,-0.008949,-0.14728,0.0
23.1,-1.101177,8.959924,4.909833,-0.002138,-0.050305,-0.154579,0.0
23.2,-0.662692,9.403434,5.736673,0.070219,-0.206808,-0.23219,0.0
