Timestamp,yaw,pitch,roll
45.2,-5.243,-11.9387,-27.6924
45.3,-5.4531,-12.4378,-26.6657
45.4,-4.9763,-12.889,-25.1228
45.5,-4.31,-13.3362,-23.7657
45.6,-3.8998,-13.7484,-22.3337
45.7,-3.193,-13.6409,-21.309
45.8,-3.0217,-13.5957,-21.2656
45.9,-2.3949,-14.2037,-21.7146
46.0,-2.1712,-14.6357,-22.9395
46.1,-2.7484,-14.0413,-23.8784
46.2,-3.0327,-12.2808,-23.9045
46.3,-3.8029,-10.0937,-23.5702
46.4,-4.1378,-8.8201,-22.805
46.5,-4.1803,-8.1435,-21.3504
46.6,-4.8794,-7.7931,-19.5849
46.7,-5.1396,-8.3277,-17.925
46.8,-5.9899,-9.5278,-16.9375
46.9,-6.0426,-11.2409,-16.3321
47.0,-6.5139,-12.644,-16.5444
47.1,-6.8089,-12.8469,-16.4293
47.2,-6.5584,-13.1373,-16.2698
47.3,-7.2244,-12.6087,-17.1239
47.4,-7.2752,-12.6059,-18.5924
47.5,-7.0487,-12.6497,-19.8275
47.6,-7.0165,-11.9151,-21.2694
47.7,-6.7229,-10.8746,-22.1111
47.8,-6.6363,-9.5671,-22.621
47.9,-6.3098,-8.0588,-22.8566
48.0,-5.6363,-7.4728,-22.8062
48.1,-4.4041,-7.1718,-21.4121
48.2,-3.5691,-8.5857,-19.4391
48.3,-3.7449,-9.6861,-17.7459
48.4,-4.3523,-11.1507,-16.349
48.5,-4.8571,-12.7646,-15.0235
48.6,-5.1154,-13.4126,-14.0836
48.7,-5.3731,-13.8951,-13.6805
48.8,-5.9294,-14.2807,-14.5036
48.9,-5.9165,-13.8298,-16.141
49.0,-5.3448,-13.2138,-18.1532
49.1,-4.0169,-12.1593,-19.7529
49.2,-2.8803,-11.988,-21.4641
49.3,-1.989,-11.5203,-23.3081
49.4,-1.4454,-10.8829,-25.1625
49.5,-0.552,-10.5445,-26.3856
49.6,-0.1142,-10.1891,-27.0593
49.7,0.1395,-10.1694,-27.259
49.8,-0.4286,-10.4976,-27.3225
49.9,-0.7601,-10.8844,-26.8218
50.0,-1.5468,-11.3404,-26.4082
50.1,-1.7382,-11.2438,-25.8097
50.2,-1.9777,-11.5774,-25.4063
50.3,-2.0057,-11.8995,-25.2868
50.4,-2.2739,-11.8248,-25.7113
50.5,-2.5224,-11.6329,-26.1869
50.6,-2.8064,-10.5867,-26.3602
50.7,-2.1407,-9.8271,-26.1074
50.8,-2.0312,-9.296,-25.9034
50.9,-2.3798,-9.5911,-25.9882
51.0,-2.8948,-9.5699,-25.4398
51.1,-2.944,-9.7342,-23.9144
51.2,-3.0282,-10.4525,-22.3082
51.3,-3.209,-11.3037,-20.4264
51.4,-3.9984,-12.1392,-18.5812
51.5,-4.5388,-13.4313,-16.605
51.6,-5.2778,-13.649,-14.5575
51.7,-5.5265,-13.9645,-12.9611
51.8,-5.7614,-14.3772,-11.9001
51.9,-5.9664,-14.2961,-11.9601
52.0,-5.6116,-14.0245,-12.1451
52.1,-4.5108,-14.2554,-12.618
52.2,-4.072,-13.7987,-14.2127
52.3,-3.584,-13.6716,-15.83
52.4,-3.6484,-13.6102,-17.4871
52.5,-3.6433,-13.7479,-18.9467
52.6,-4.4675,-13.3006,-19.9829
52.7,-4.8793,-12.9895,-20.5694
52.8,-5.0638,-13.4114,-20.7734
52.9,-4.9938,-13.5432,-21.2055
53.0,-4.9861,-14.5789,-21.5272
53.1,-4.7706,-15.1389,-21.8392
53.2,-5.0432,-15.0654,-22.4158
53.3,-4.7411,-14.641,-22.8936
53.4,-5.0743,-13.8016,-23.5424
53.5,-4.8822,-12.9508,-24.3181
53.6,-5.2493,-12.4307,-25.2686
53.7,-5.4007,-11.8959,-26.2887
53.8,-5.6693,-11.5343,-27.2926
53.9,-5.4757,-11.6451,-28.0113
54.0,-5.6569,-12.2331,-28.2797
54.1,-5.3111,-12.3865,-27.9949
54.2,-5.0137,-12.8137,-27.2488
54.3,-4.5537,-12.3697,-26.0011
54.4,-4.718,-12.1034,-24.7248
54.5,-4.5978,-12.2009,-23.4423
54.6,-5.0831,-12.7169,-22.5389
54.7,-5.8947,-12.941,-22.0806
54.8,-6.471,-13.1272,-21.862
54.9,-6.6107,-13.6334,-21.6951
55.0,-6.7356,-13.7063,-21.7606
55.1,-6.7588,-13.6409,-22.0666
55.2,-6.8453,-13.8894,-22.5243
55.3,-6.6766,-13.2536,-22.9606
55.4,-6.6761,-12.7855,-23.4937
55.5,-6.7063,-12.2418,-23.7704
55.6,-6.7719,-12.2338,-23.9619
55.7,-6.9756,-12.3657,-24.119
55.8,-6.3858,-12.8861,-23.847
55.9,-5.6823,-13.5686,-23.2976
56.0,-5.3398,-13.7515,-22.9245
56.1,-5.3316,-13.2141,-22.7675
56.2,-5.1376,-12.9855,-22.719
56.3,-4.9283,-12.4395,-22.9655
56.4,-4.8448,-11.2863,-23.6022
56.5,-5.5892,-10.1163,-24.7134
56.6,-6.2786,-9.5355,-25.6005
56.7,-6.9157,-9.272,-26.1088
56.8,-6.9489,-9.3188,-26.0346
56.9,-6.8045,-9.8756,-25.3059
57.0,-6.7719,-10.084,-24.5667
57.1,-6.5329,-10.3544,-23.3748
57.2,-6.5014,-10.9875,-22.0529
57.3,-6.489,-11.9185,-20.9334
57.4,-5.9453,-11.9153,-20.0742
57.5,-5.7041,-12.6147,-19.8873
57.6,-5.0448,-13.3179,-20.3329
57.7,-4.127,-12.871,-21.2366
57.8,-2.8241,-11.3461,-22.4499
57.9,-1.122,-9.3036,-23.6904
58.0,0.3223,-6.8001,-25.3608
58.1,1.7198,-4.7019,-26.6465
58.2,2.3136,-2.5779,-27.5932
58.3,2.7567,-1.2865,-27.8089
58.4,3.2655,-0.257,-27.2362
58.5,3.2199,-0.5447,-26.427
58.6,2.4844,-1.3147,-25.6296
58.7,1.8934,-1.8607,-24.4547
58.8,0.8585,-2.1256,-23.601
58.9,-0.0214,-2.2084,-23.0839
